"target"	"target.chr"	"target.start"	"target.end"	"target.symbol"	"target.qtl.chr"	"target.qtl.pos"	"marker.id"	"target.cis"	"mediator"	"mediator.chr"	"mediator.start"	"mediator.end"	"mediator.symbol"	"target.lod"	"mediation.lod"	"mediation.z.lod"	"inv.mediation.lod"	"mediator.lod"	"target.drop"	"target.prop"	"mediator.drop"	"mediator.prop"
"ENSMUSG00000095186"	"9"	3.023547	3.025218	"Gm10718"	"11"	3.157511	"11_3157511"	FALSE	"ENSMUSG00000086049"	"11"	3.193516	3.194263	"Gm12735"	7.65290836525291	0.587851388361685	-40.7444792833555	38.9609245154284	46.132607924297	7.06505697689123	0.923185884332452	7.17168340886867	0.155458009671539
"ENSMUSG00000031766"	"8"	94.329192	94.366213	"Slc12a3"	"8"	94.203825	"8_94203825"	TRUE	"ENSMUSG00000032939"	"8"	94.214597	94.315066	"Nup93"	55.1400825631258	4.2567737510978	-49.4354716936981	34.8351312712566	76.3391019046473	50.883308812028	0.922800736719526	41.5039706333907	0.543679053039319
"ENSMUSG00000031696"	"8"	85.260397	85.299513	"Vps35"	"8"	85.571676	"8_85571676"	TRUE	"ENSMUSG00000031697"	"8"	85.299632	85.308278	"Orc6"	8.23260945640079	0.637442732946681	-9.85740118696526	4.41357598323833	10.5536908433359	7.59516672345411	0.922570998135825	6.14011486009757	0.581797870644916
"ENSMUSG00000049233"	"13"	107.413865	107.414767	"Apoo-ps"	"X"	94.409107	"X_94409107"	FALSE	"ENSMUSG00000079508"	"X"	94.367117	94.417093	"Apoo"	31.4126716502099	2.46361207728125	-38.0195966393315	16.0917611753388	26.224309071019	28.9490595729286	0.921572666447657	10.1325478956802	0.386379975473897
"ENSMUSG00000097218"	"14"	5.161446	5.221712	"Gm26552"	"14"	7.614964	"14_7614964"	TRUE	"ENSMUSG00000094370"	"14"	5.718336	5.741577	"Gm3373"	50.7959802740231	4.00554775629689	-25.7458713240563	22.5065104131817	61.1618689595915	46.7904325177262	0.921144394995654	38.6553585464098	0.632017287960064
"ENSMUSG00000097450"	"14"	5.514087	5.574342	"Gm26893"	"14"	7.614964	"14_7614964"	TRUE	"ENSMUSG00000094370"	"14"	5.718336	5.741577	"Gm3373"	50.7959802740231	4.00554775629689	-25.7458713240563	22.5065104131817	61.1618689595915	46.7904325177262	0.921144394995654	38.6553585464098	0.632017287960064
"ENSMUSG00000032366"	"9"	67.02259	67.049406	"Tpm1"	"18"	76.068651	"18_76068651"	FALSE	"ENSMUSG00000044646"	"18"	75.820178	76.148561	"Zbtb7c"	8.6519181870163	0.684762778884703	-22.4826279754021	42.7457221152453	42.1854135590439	7.96715540813159	0.9208542239902	-0.56030855620142	-0.0132820448806836
"ENSMUSG00000074527"	"2"	176.892509	176.927809	"Gm14296"	"2"	176.224298	"2_176224298"	TRUE	"ENSMUSG00000078894"	"2"	176.226569	176.240328	"2210418O10Rik"	88.8194620400526	7.03714049191584	-39.7075784077935	4.59192989957828	47.1631145006613	81.7823215481367	0.920770286936184	42.5711846010831	0.902637263289432
"ENSMUSG00000047090"	"10"	128.800036	128.80437	"Tmem198b"	"10"	128.941166	"10_128941166"	TRUE	"ENSMUSG00000025359"	"10"	128.706258	128.720238	"Pmel"	26.8371269443651	2.129752882812	-20.491739858765	40.1114311992132	64.1072737844907	24.7073740615531	0.920641546793474	23.9958425852775	0.374307643559205
"ENSMUSG00000093931"	"3"	113.314455	113.324052	"Amy2a3"	"3"	114.955733	"3_114955733"	TRUE	"ENSMUSG00000096569"	"3"	113.347055	113.356658	"Amy2a2"	18.4962357592004	1.47656429093195	-7.00390373679297	1.47656429093195	17.1503710745071	17.0196714682684	0.920169470688246	15.6738067835752	0.913904819638173
"ENSMUSG00000093931"	"3"	113.314455	113.324052	"Amy2a3"	"3"	114.955733	"3_114955733"	TRUE	"ENSMUSG00000096770"	"3"	113.281843	113.291449	"Amy2a4"	18.4962357592004	1.47656429093195	-7.00390373679297	1.47656429093195	17.1503710745071	17.0196714682684	0.920169470688246	15.6738067835752	0.913904819638173
"ENSMUSG00000096569"	"3"	113.347055	113.356658	"Amy2a2"	"3"	114.955733	"3_114955733"	TRUE	"ENSMUSG00000093931"	"3"	113.314455	113.324052	"Amy2a3"	18.4962357592004	1.47656429093195	-7.00390373679297	1.47656429093195	17.1503710745071	17.0196714682684	0.920169470688246	15.6738067835752	0.913904819638173
"ENSMUSG00000096569"	"3"	113.347055	113.356658	"Amy2a2"	"3"	114.955733	"3_114955733"	TRUE	"ENSMUSG00000096770"	"3"	113.281843	113.291449	"Amy2a4"	18.4962357592004	1.47656429093195	-7.00390373679297	1.47656429093195	17.1503710745071	17.0196714682684	0.920169470688246	15.6738067835752	0.913904819638173
"ENSMUSG00000096770"	"3"	113.281843	113.291449	"Amy2a4"	"3"	114.955733	"3_114955733"	TRUE	"ENSMUSG00000093931"	"3"	113.314455	113.324052	"Amy2a3"	18.4962357592004	1.47656429093195	-7.00390373679297	1.47656429093195	17.1503710745071	17.0196714682684	0.920169470688246	15.6738067835752	0.913904819638173
"ENSMUSG00000096770"	"3"	113.281843	113.291449	"Amy2a4"	"3"	114.955733	"3_114955733"	TRUE	"ENSMUSG00000096569"	"3"	113.347055	113.356658	"Amy2a2"	18.4962357592004	1.47656429093195	-7.00390373679297	1.47656429093195	17.1503710745071	17.0196714682684	0.920169470688246	15.6738067835752	0.913904819638173
"ENSMUSG00000014686"	"7"	19.852097	19.861299	"Ceacam16"	"7"	19.819983	"7_19819983"	TRUE	"ENSMUSG00000092216"	"7"	19.852003	19.858347	"Gm19345"	36.344351169286	2.90661796351407	-37.4314247501428	26.4440311473756	54.7352974760569	33.4377332057719	0.920025592148405	28.2912663286813	0.516874259084038
"ENSMUSG00000015766"	"6"	137.477245	137.654876	"Eps8"	"2"	164.064248	"2_164064248"	FALSE	"ENSMUSG00000017950"	"2"	163.506808	163.57291	"Hnf4a"	7.55382393767162	0.604827796340544	-17.2725126369156	28.9497447120243	32.8445686869635	6.94899614133107	0.919930911637454	3.89482397493929	0.118583501950056
"ENSMUSG00000079378"	"14"	5.131519	5.139959	"Gm8279"	"14"	7.614964	"14_7614964"	TRUE	"ENSMUSG00000096629"	"14"	5.60762	5.807982	"Gm3383"	38.1042950570094	3.06058318534031	-29.2875578836002	39.5873680440575	74.9932997795881	35.0437118716691	0.919678787371312	35.4059317355305	0.472121267361107
"ENSMUSG00000002578"	"10"	128.630843	128.645991	"Ikzf4"	"13"	112.205697	"13_112205697"	FALSE	"ENSMUSG00000021756"	"13"	112.46407	112.510086	"Il6st"	6.03987860358988	0.492844396954638	-12.2617807645452	80.5708032156538	87.2528817253792	5.54703420663524	0.918401605512119	6.68207850972534	0.076582897637199
"ENSMUSG00000079000"	"2"	153.64869	153.650286	"7530422B04Rik"	"2"	153.419672	"2_153419672"	TRUE	"ENSMUSG00000056941"	"2"	153.616933	153.632781	"Commd7"	18.3148440564039	1.51741799883314	-37.4941303324453	46.9101704281527	58.8520491042125	16.7974260575708	0.917148188968469	11.9418786760598	0.202913557944494
"ENSMUSG00000079378"	"14"	5.131519	5.139959	"Gm8279"	"14"	7.614964	"14_7614964"	TRUE	"ENSMUSG00000094825"	"14"	5.438065	5.455467	"Gm3194"	38.1042950570094	3.22235717413844	-29.160576003296	40.1069314887035	75.532021846165	34.8819378828709	0.915433229526558	35.4250903574615	0.469007574424676
"ENSMUSG00000095368"	"14"	3.634512	3.642943	"Gm3012"	"14"	3	"14_3000000"	TRUE	"ENSMUSG00000095533"	"14"	3.395093	3.403525	"Gm10413"	22.7882481120225	1.94833629155801	-29.235500862985	1.94833629155801	22.5258575610312	20.8399118204645	0.914502585631841	20.5775212694732	0.913506676215135
"ENSMUSG00000095533"	"14"	3.395093	3.403525	"Gm10413"	"14"	3	"14_3000000"	TRUE	"ENSMUSG00000095368"	"14"	3.634512	3.642943	"Gm3012"	22.7882481120225	1.94833629155801	-29.235500862985	1.94833629155801	22.5258575610312	20.8399118204645	0.914502585631841	20.5775212694732	0.913506676215135
"ENSMUSG00000097824"	"X"	21.360865	21.364622	"Gm26593"	"X"	21.487147	"X_21487147"	TRUE	"ENSMUSG00000051537"	"X"	21.360865	21.364622	"Gm5124"	7.4641599090165	0.645024091893958	-18.1308026513675	1.94783635892244	6.34767829378172	6.81913581712254	0.913583832640725	4.39984193485928	0.693141922326062
"ENSMUSG00000093909"	"4"	42.459563	42.461272	"Gm3883"	"4"	42.693311	"4_42693311"	TRUE	"ENSMUSG00000096256"	"4"	42.033017	42.034726	"Gm21093"	17.5292590818077	1.52777228074001	-49.8908799955095	1.52777228074001	17.4048033610286	16.0014868010677	0.912844446327707	15.8770310802886	0.912221227149232
"ENSMUSG00000096256"	"4"	42.033017	42.034726	"Gm21093"	"4"	42.693311	"4_42693311"	TRUE	"ENSMUSG00000093909"	"4"	42.459563	42.461272	"Gm3883"	17.5292590818077	1.52777228074001	-49.8908799955095	1.52777228074001	17.4048033610286	16.0014868010677	0.912844446327707	15.8770310802886	0.912221227149232
"ENSMUSG00000016018"	"13"	112.86778	112.92738	"Skiv2l2"	"13"	112.830925	"13_112830925"	TRUE	"ENSMUSG00000042426"	"13"	112.92773	112.969431	"Dhx29"	12.4584185256227	1.09042317063006	-8.79966529154296	15.4514619234431	27.1921844480765	11.3679953549926	0.912474992842195	11.7407225246333	0.431768273234991
"ENSMUSG00000068744"	"3"	108.383839	108.388231	"Psrc1"	"3"	107.6282	"3_107628200"	TRUE	"ENSMUSG00000086968"	"3"	107.88885	107.896213	"4933431E20Rik"	23.4470932285934	2.05985256016442	-22.7083890416229	71.8719574851623	87.1412723077408	21.387240668429	0.912148915855699	15.2693148225785	0.175224832254625
"ENSMUSG00000091814"	"14"	6.712183	6.720251	"Gm8050"	"14"	7.614964	"14_7614964"	TRUE	"ENSMUSG00000095124"	"14"	5.385805	5.386651	"Gm3348"	45.2942717388615	3.98962607493189	-24.1852735799254	35.0730487656645	73.3054839847646	41.3046456639296	0.911917646056137	38.2324352191001	0.521549454977285
"ENSMUSG00000024777"	"19"	6.227765	6.235872	"Ppp2r5b"	"19"	5.297678	"19_5297678"	TRUE	"ENSMUSG00000056917"	"19"	5.651185	5.663707	"Sipa1"	7.56034161481412	0.684627613546979	-9.39384804741036	17.3338506429105	14.7507866353456	6.87571400126714	0.909444883786007	-2.58306400756493	-0.175113644541196
"ENSMUSG00000078160"	"4"	147.540218	147.5435	"Gm16503"	"4"	148.104242	"4_148104242"	TRUE	"ENSMUSG00000078496"	"4"	147.492417	147.513486	"Gm13152"	25.1861540968606	2.29337575165891	-46.6462849436602	53.3511554053808	65.4121651186257	22.8927783452017	0.908942995312461	12.0610097132448	0.184384811164285
"ENSMUSG00000094737"	"14"	6.034967	6.03581	"Gm17045"	"14"	7.614964	"14_7614964"	TRUE	"ENSMUSG00000096629"	"14"	5.60762	5.807982	"Gm3383"	51.2810370299637	4.7077674438188	-30.1538081448535	29.3961461411804	74.9932997795881	46.5732695861449	0.908196719167983	45.5971536384076	0.60801636642769
"ENSMUSG00000083111"	"2"	177.053516	177.056838	"Gm14421"	"2"	175.069664	"2_175069664"	TRUE	"ENSMUSG00000078899"	"2"	175.321955	175.338197	"Gm4631"	55.2812932203262	5.08781311613524	-32.9623935599587	18.5531577689709	24.9975102278287	50.193480104191	0.907965012760148	6.44435245885777	0.257799772862321
"ENSMUSG00000007783"	"7"	44.959373	44.974851	"Cpt1c"	"18"	82.94636	"18_82946360"	FALSE	"ENSMUSG00000041258"	"18"	82.593593	82.692883	"Zfp236"	8.23341772306639	0.759197445110829	-17.2028856543662	61.2463839952831	65.4913548541307	7.47422027795556	0.907790729118007	4.24497085884762	0.0648172704367237
"ENSMUSG00000038816"	"4"	56.810935	56.865188	"Ctnnal1"	"4"	56.69988	"4_56699880"	TRUE	"ENSMUSG00000055296"	"4"	56.866923	56.947437	"Tmem245"	25.3066447876136	2.34935726030034	-24.7780941737912	26.4700383680258	33.9888616856744	22.9572875273133	0.907164411559993	7.51882331764864	0.221214331541373
"ENSMUSG00000038147"	"1"	171.839697	171.890718	"Cd84"	"2"	174.973444	"2_174973444"	FALSE	"ENSMUSG00000083410"	"2"	179.612622	179.613567	"Gm14300"	12.9919935591772	1.23160683432519	-40.1476886736253	19.3898933360609	28.8950217600798	11.760386724852	0.905202628933324	9.50512842401888	0.328953842047311
"ENSMUSG00000020834"	"11"	78.03228	78.037866	"Dhrs13"	"13"	111.60867	"13_111608670"	FALSE	"ENSMUSG00000021756"	"13"	112.46407	112.510086	"Il6st"	7.16956886723955	0.682152605011936	-15.9167648209223	64.934754486816	72.6666045765924	6.48741626222762	0.904854445554049	7.73185008977643	0.106401697655033
"ENSMUSG00000092584"	"7"	9.519901	9.523828	"Gm18199"	"7"	13.9521573333333	"7_13952157"	FALSE	"ENSMUSG00000092523"	"7"	8.773326	8.777247	"Gm18191"	14.4304452621459	1.37489363586934	-44.2616744746649	9.03295654608365	22.1563772900543	13.0555516262766	0.904722715696377	13.1234207439707	0.592308957920733
"ENSMUSG00000092366"	"17"	36.156531	36.162079	"Gm17782"	"17"	35.011942	"17_35011942"	TRUE	"ENSMUSG00000073405"	"17"	36.109234	36.111658	"C920025E04Rik"	19.6114954264409	1.87180478714578	-44.9047618402461	73.0102983184262	89.465203709586	17.7396906392951	0.904555733948664	16.4549053911598	0.18392519894745
"ENSMUSG00000094370"	"14"	5.718336	5.741577	"Gm3373"	"14"	7.614964	"14_7614964"	TRUE	"ENSMUSG00000096629"	"14"	5.60762	5.807982	"Gm3383"	68.6218152996568	6.56505488225005	-31.8956418357201	14.8709438578015	74.9932997795881	62.0567604174067	0.904329915296151	60.1223559217865	0.801703033450874
"ENSMUSG00000020716"	"11"	79.339693	79.581612	"Nf1"	"4"	149.549101	"4_149549101"	FALSE	"ENSMUSG00000020220"	"4"	144.972622	145.195005	"Vps13d"	6.47681490290475	0.620841466746697	-16.4497216783426	8.35145563951505	10.8400788055534	5.85597343615806	0.90414401583898	2.48862316603832	0.229576113852918
"ENSMUSG00000029229"	"5"	75.001026	75.044774	"Chic2"	"2"	70.208267	"2_70208267"	FALSE	"ENSMUSG00000070880"	"2"	70.553072	70.602014	"Gad1"	6.42480948442397	0.621777024441315	-14.0153661061729	19.1779206993529	24.9331201883352	5.80303245998265	0.903222496176933	5.75519948898235	0.23082548215024
"ENSMUSG00000058163"	"11"	48.887422	48.902152	"Gm5431"	"11"	49.010731	"11_49010731"	TRUE	"ENSMUSG00000083178"	"11"	49.069696	49.07107	"Gm12187"	34.1611149431075	3.36601758022181	-9.84224212464937	42.7230353962861	67.873285339346	30.7950973628857	0.90146640161401	25.1502499430598	0.370547113158235
"ENSMUSG00000095024"	"14"	19.594139	19.602581	"Gm5458"	"14"	4.551935	"14_4551935"	FALSE	"ENSMUSG00000079364"	"14"	7.545151	7.568566	"Gm3558"	28.4288230327813	2.80120469801125	-30.4548139837472	44.8484175235022	70.0523812017781	25.6276183347701	0.901466033441442	25.2039636782759	0.359787394031313
"ENSMUSG00000034570"	"11"	3.494375	3.504821	"Inpp5j"	"11"	3.157511	"11_3157511"	TRUE	"ENSMUSG00000034579"	"11"	3.488284	3.49935	"Pla2g3"	9.89040394013556	0.990175910892731	-10.8770472547714	12.521339612258	19.0914321891972	8.90022802924283	0.899885190040159	6.57009257693917	0.344138276889296
"ENSMUSG00000022906"	"16"	35.93847	35.972605	"Parp9"	"11"	109.781992	"11_109781992"	FALSE	"ENSMUSG00000070327"	"11"	119.3931	119.487418	"Rnf213"	6.07080977693997	0.607782610176372	-12.2466317207645	1.62178346381671	5.5529184546161	5.4630271667636	0.899884425223627	3.93113499079939	0.707940342169344
"ENSMUSG00000036185"	"17"	35.025959	35.028016	"Sapcd1"	"17"	34.992454	"17_34992454"	TRUE	"ENSMUSG00000007035"	"17"	35.028605	35.046745	"Msh5"	27.5908815395941	2.76275389589733	-42.6279709717911	32.062204773972	55.6314670306472	24.8281276436967	0.899867139368756	23.5692622566752	0.423667818137727
"ENSMUSG00000041135"	"4"	16.122733	16.163647	"Ripk2"	"17"	35.320828	"17_35320828"	FALSE	"ENSMUSG00000096727"	"17"	34.181988	34.187764	"Psmb9"	6.42474343367797	0.645466970915436	-11.8861114290016	6.95638554932759	12.5941756864706	5.77927646276254	0.899534202792916	5.63779013714302	0.447650586866075
"ENSMUSG00000071519"	"6"	41.373795	41.377678	"Prss3"	"6"	41.406513	"6_41406513"	TRUE	"ENSMUSG00000071521"	"6"	41.354105	41.357944	"Try10"	13.4647961264542	1.35476518299663	-37.269771508072	7.58754148698461	18.7298068573831	12.1100309434575	0.899384649401788	11.1422653703985	0.594894835554928
"ENSMUSG00000090585"	"14"	7.41246	7.508369	"4933406F09Rik"	"14"	7.655805	"14_7655805"	TRUE	"ENSMUSG00000091849"	"14"	3.186101	3.262317	"Gm17188"	15.9394760882358	1.60572261109826	-38.417252000184	4.05120025143717	16.7953410045938	14.3337534771376	0.899261267923143	12.7441407531566	0.758790235320075
"ENSMUSG00000015092"	"2"	25.557847	25.562082	"Edf1"	"16"	32.539119	"16_32539119"	FALSE	"ENSMUSG00000022781"	"16"	32.01629	32.079342	"Pak2"	6.21307274300924	0.630941160817031	-10.5187232670755	9.69376862125824	6.70547504900486	5.58213158219221	0.898449416751647	-2.98829357225339	-0.445649793700578
"ENSMUSG00000067049"	"17"	13.108617	13.131791	"Unc93a"	"17"	13.540083	"17_13540083"	TRUE	"ENSMUSG00000079722"	"17"	7.350904	7.352696	"Ttll2"	23.8606201596353	2.45366775429255	-54.8193534713419	61.5153454424837	75.3706935726924	21.4069524053428	0.897166639514115	13.8553481302088	0.183829383457189
"ENSMUSG00000031639"	"8"	45.395665	45.410608	"Tlr3"	"8"	46.494493	"8_46494493"	TRUE	"ENSMUSG00000079057"	"8"	45.269671	45.333216	"Cyp4v3"	13.6513994803724	1.41974720581879	-7.63172746621363	40.6414794203752	51.5869350594175	12.2316522745536	0.895999878410996	10.9454556390424	0.2121749552757
"ENSMUSG00000078886"	"2"	175.965331	175.980303	"Gm2026"	"2"	175.165883	"2_175165883"	TRUE	"ENSMUSG00000078899"	"2"	175.321955	175.338197	"Gm4631"	40.5053496405607	4.21302938957984	-19.2555394491337	32.3454769284849	25.2781555678727	36.2923202509809	0.895988321864501	-7.06732136061219	-0.279582161033711
"ENSMUSG00000078905"	"2"	175.061549	175.067781	"Gm14393"	"2"	176.609176	"2_176609176"	TRUE	"ENSMUSG00000078903"	"2"	175.191065	175.206917	"Gm14391"	20.8379763564833	2.17572552828454	-35.1901082219188	57.850316125849	58.4843916640934	18.6622508281988	0.895588444335306	0.634075538244467	0.0108417907787482
"ENSMUSG00000078126"	"14"	34.170655	34.171168	"Rpl23a-ps3"	"11"	77.931903	"11_77931903"	FALSE	"ENSMUSG00000058546"	"11"	78.180932	78.183584	"Rpl23a"	29.5581117023003	3.09995733431577	-19.9363862785444	70.8993063718389	73.5500610933884	26.4581543679845	0.895123295914924	2.65075472154956	0.0360401430283495
"ENSMUSG00000089635"	"3"	138.281408	138.307022	"Gm16559"	"3"	138.264005	"3_138264005"	TRUE	"ENSMUSG00000074207"	"3"	138.260991	138.290698	"Adh1"	59.7525302052265	6.28798322493464	-52.5965912519015	36.7076820781022	88.8660048881842	53.4645469802918	0.894766243314921	52.158322810082	0.586932234387157
"ENSMUSG00000083161"	"11"	83.254196	83.260534	"Gm11427"	"11"	84.401384	"11_84401384"	TRUE	"ENSMUSG00000000204"	"11"	83.175186	83.190221	"Slfn4"	13.1010051151228	1.38474280348697	-36.870452630647	12.7459669339394	23.3847871957496	11.7162623116358	0.894302552260778	10.6388202618103	0.454946208094806
"ENSMUSG00000079263"	"6"	141.971845	142.011414	"Gm6614"	"6"	142.348834	"6_142348834"	TRUE	"ENSMUSG00000079262"	"6"	142.085761	142.208521	"Slco1a6"	43.3225455709527	4.59818577254157	-59.8214437519192	26.0672627394774	52.977838574798	38.7243597984111	0.893861597652179	26.9105758353206	0.5079591119469
"ENSMUSG00000085366"	"2"	175.771853	175.772062	"Gm16358"	"2"	174.476126	"2_174476126"	TRUE	"ENSMUSG00000086489"	"2"	176.452627	176.45284	"Gm16362"	7.55571187585907	0.802286373648627	-33.5011065721277	3.62857828066902	10.0680550451328	6.75342550221044	0.893817235644999	6.43947676446373	0.639594910396999
"ENSMUSG00000094737"	"14"	6.034967	6.03581	"Gm17045"	"14"	7.614964	"14_7614964"	TRUE	"ENSMUSG00000094825"	"14"	5.438065	5.455467	"Gm3194"	51.2810370299637	5.57479707715476	-29.6043666469075	30.6209652303642	75.532021846165	45.7062399528089	0.891289306924558	44.9110566158008	0.594596245646257
"ENSMUSG00000097787"	"19"	32.389216	32.391184	"2700046G09Rik"	"19"	32.252908	"19_32252908"	TRUE	"ENSMUSG00000024887"	"19"	31.984654	32.061469	"Asah2"	18.380723260367	2.01242047130648	-33.6700991657382	60.5464756413421	57.6795237258423	16.3683027890605	0.89051461997441	-2.8669519154998	-0.0497048472370676
"ENSMUSG00000043263"	"1"	173.630859	173.647928	"Pyhin1"	"1"	173.809881	"1_173809881"	TRUE	"ENSMUSG00000073491"	"1"	173.566284	173.599274	"Pydc4"	21.4336489128566	2.35196026951905	-11.5871305559679	37.6147525866366	51.0351914203695	19.0816886433376	0.890267855040386	13.420438833733	0.262964406720663
"ENSMUSG00000030428"	"7"	4.119408	4.136706	"Ttyh1"	"7"	3.849475	"7_3849475"	TRUE	"ENSMUSG00000085886"	"7"	4.12634	4.136926	"D030047H15Rik"	37.8067178004663	4.18343915710193	-32.2080653021018	22.8824446482444	54.2016420108829	33.6232786433643	0.88934667168991	31.3191973626385	0.577827464274053
"ENSMUSG00000006456"	"19"	4.800569	4.811634	"Rbm14"	"19"	4.97811	"19_4978110"	TRUE	"ENSMUSG00000038274"	"19"	6.057888	6.059524	"Fau"	7.38377044782105	0.820312164191648	-11.6964719897669	83.1994290492676	68.5660798878653	6.5634582836294	0.88890334958426	-14.6333491614024	-0.213419655685932
"ENSMUSG00000090547"	"14"	5.630281	5.633028	"Gm8265"	"14"	12.5273359090909	"14_12527336"	FALSE	"ENSMUSG00000091995"	"14"	5.277775	5.280522	"Gm3339"	18.770570146748	2.10161539471392	-35.9723323213693	2.10161539471392	18.6832247332925	16.6689547520341	0.888036677720307	16.5816093385786	0.887513241171426
"ENSMUSG00000091995"	"14"	5.277775	5.280522	"Gm3339"	"14"	12.5273359090909	"14_12527336"	FALSE	"ENSMUSG00000090547"	"14"	5.630281	5.633028	"Gm8265"	18.770570146748	2.10161539471392	-35.9723323213693	2.10161539471392	18.6832247332925	16.6689547520341	0.888036677720307	16.5816093385786	0.887513241171426
"ENSMUSG00000043164"	"3"	27.866066	27.896368	"Tmem212"	"10"	115.777345	"10_115777345"	FALSE	"ENSMUSG00000085837"	"10"	116.473163	116.475319	"4933400F03Rik"	6.08372327493729	0.681865645847779	-21.7902227756554	21.4939459401826	16.9733975404424	5.40185762908951	0.887919680920265	-4.52054839974023	-0.266331380560029
"ENSMUSG00000031596"	"8"	40.862396	40.922308	"Slc7a2"	"8"	40.448681	"8_40448681"	TRUE	"ENSMUSG00000031600"	"8"	40.511783	40.551134	"Vps37a"	11.1487318506208	1.25216603600171	-17.5144009174763	15.2756687970169	5.62551320354835	9.89656581461912	0.887685339213537	-9.65015559346854	-1.71542670762582
"ENSMUSG00000066009"	"4"	146.097298	146.126621	"Gm13051"	"4"	146.288367	"4_146288367"	TRUE	"ENSMUSG00000065999"	"4"	147.553277	147.585198	"Gm13154"	29.0499413171817	3.2883358778833	-44.0723723198427	49.29849012707	58.3165818264475	25.7616054392984	0.886804044043339	9.0180916993775	0.154640265546011
"ENSMUSG00000025504"	"7"	141.33888	141.36302	"Eps8l2"	"7"	140.178106	"7_140178106"	TRUE	"ENSMUSG00000054662"	"7"	141.101219	141.117806	"Ano9"	10.3708161246536	1.17844408233992	-19.5317538194353	46.1302852454046	44.6062723754458	9.19237204231365	0.886369204874965	-1.52401286995882	-0.0341658871902897
"ENSMUSG00000021957"	"14"	30.548359	30.574722	"Tkt"	"14"	30.251887	"14_30251887"	TRUE	"ENSMUSG00000006529"	"14"	30.92918	30.943289	"Itih1"	25.5666932689873	2.90831436645954	-24.5448988596289	48.7816238784247	71.1902419504661	22.6583789025277	0.886245971042827	22.4086180720414	0.314770921661332
"ENSMUSG00000080205"	"6"	54.17748	54.177683	"Gm15526"	"9"	106.571752	"9_106571752"	FALSE	"ENSMUSG00000042210"	"9"	106.440051	106.447678	"Abhd14a"	7.3845875262835	0.844547655578879	-25.1255483777851	66.7850266976895	69.2443883999045	6.54003987070462	0.885633740195653	2.45936170221498	0.0355171265000063
"ENSMUSG00000031700"	"8"	85.492576	85.52756	"Gpt2"	"6"	73.818987	"6_73818987"	FALSE	"ENSMUSG00000005667"	"6"	83.305691	83.317606	"Mthfd2"	6.05716806721392	0.693134047056333	-11.8155722223755	1.67004574546763	5.76937981946794	5.36403402015759	0.885567968501962	4.09933407400031	0.71053288261031
"ENSMUSG00000078905"	"2"	175.061549	175.067781	"Gm14393"	"2"	176.609176	"2_176609176"	TRUE	"ENSMUSG00000083817"	"2"	177.225473	177.228963	"Gm14400"	20.8379763564833	2.3863818835452	-34.7941260965223	60.5835158337369	58.1696382051495	18.4515944729381	0.885479192282377	-2.41387762858735	-0.0414972089060313
"ENSMUSG00000081219"	"2"	122.466935	122.467526	"Bambi-ps1"	"2"	121.557557	"2_121557557"	TRUE	"ENSMUSG00000079071"	"2"	122.484941	122.52804	"Gm14085"	36.5906543875817	4.19149475901207	-30.6648428243328	28.055612771253	55.9740194028763	32.3991596285696	0.885449035302451	27.9184066316233	0.498774376567081
"ENSMUSG00000075279"	"2"	74.59133	74.591917	"Mrpl23-ps1"	"7"	142.808758	"7_142808758"	FALSE	"ENSMUSG00000037772"	"7"	142.532799	142.540747	"Mrpl23"	24.8327815165295	2.84689588750399	-57.1441368535372	16.5087839352927	29.4591256168425	21.9858856290255	0.885357349694838	12.9503416815498	0.439603736037085
"ENSMUSG00000049999"	"2"	178.411206	178.414472	"Ppp1r3d"	"2"	178.824848	"2_178824848"	TRUE	"ENSMUSG00000070476"	"2"	178.414524	178.424428	"Fam217b"	45.8844522750758	5.26426603719221	-51.3549185915116	19.9069375505136	55.9576976013335	40.6201862378836	0.885271246006532	36.0507600508199	0.644250238951232
"ENSMUSG00000091814"	"14"	6.712183	6.720251	"Gm8050"	"14"	7.614964	"14_7614964"	TRUE	"ENSMUSG00000096629"	"14"	5.60762	5.807982	"Gm3383"	45.2942717388615	5.21139981147832	-23.4592477347375	37.6718669974985	74.9932997795881	40.0828719273831	0.884943512470539	37.3214327820896	0.497663563168717
"ENSMUSG00000031555"	"8"	24.949611	25.016922	"Adam9"	"13"	112.5305	"13_112530500"	FALSE	"ENSMUSG00000021756"	"13"	112.46407	112.510086	"Il6st"	6.45055627054571	0.743761512688309	-13.2436369650102	62.6431014279687	69.1826358867478	5.7067947578574	0.884698081608179	6.53953445877909	0.0945256620387279
"ENSMUSG00000022174"	"14"	54.235479	54.254104	"Dad1"	"14"	55.601792	"14_55601792"	TRUE	"ENSMUSG00000072494"	"14"	54.872669	54.87755	"Ppp1r3e"	13.4407192247457	1.55365636147667	-11.258770934463	49.3001445273476	46.3838645327688	11.887062863269	0.884406754170102	-2.91627999457884	-0.0628727257626104
"ENSMUSG00000082746"	"X"	103.489517	103.489917	"Rps12-ps1"	"X"	103.496028	"X_103496028"	TRUE	"ENSMUSG00000083502"	"X"	103.486934	103.487388	"Gm14861"	42.4663369867046	4.91966807461421	-61.0931732559685	8.5842494681317	44.1953022733161	37.5466689120904	0.884151343777203	35.6110528051844	0.805765567230555
