target,target.chr,target.start,target.end,target.symbol,target.qtl.chr,target.qtl.pos,marker.id,target.cis,mediator,mediator.chr,mediator.start,mediator.end,mediator.symbol,target.lod,mediation.lod,mediation.z.lod,inv.mediation.lod,mediator.lod,target.drop,target.prop,mediator.drop,mediator.prop
ENSMUSG00000095368,14,3.634512,3.642943,Gm3012,14,3,14_3000000,TRUE,ENSMUSG00000095533,14,3.395093,3.403525,Gm10413,22.78824811,1.948336292,-29.23550086,1.948336292,22.52585756,20.83991182,0.914502586,20.57752127,0.913506676
ENSMUSG00000095533,14,3.395093,3.403525,Gm10413,14,3,14_3000000,TRUE,ENSMUSG00000095368,14,3.634512,3.642943,Gm3012,22.78824811,1.948336292,-29.23550086,1.948336292,22.52585756,20.83991182,0.914502586,20.57752127,0.913506676
ENSMUSG00000097824,X,21.360865,21.364622,Gm26593,X,21.487147,X_21487147,TRUE,ENSMUSG00000051537,X,21.360865,21.364622,Gm5124,7.464159909,0.645024092,-18.13080265,1.947836359,6.347678294,6.819135817,0.913583833,4.399841935,0.693141922
ENSMUSG00000093909,4,42.459563,42.461272,Gm3883,4,42.693311,4_42693311,TRUE,ENSMUSG00000096256,4,42.033017,42.034726,Gm21093,17.52925908,1.527772281,-49.89088,1.527772281,17.40480336,16.0014868,0.912844446,15.87703108,0.912221227
ENSMUSG00000096256,4,42.033017,42.034726,Gm21093,4,42.693311,4_42693311,TRUE,ENSMUSG00000093909,4,42.459563,42.461272,Gm3883,17.52925908,1.527772281,-49.89088,1.527772281,17.40480336,16.0014868,0.912844446,15.87703108,0.912221227
ENSMUSG00000016018,13,112.86778,112.92738,Skiv2l2,13,112.830925,13_112830925,TRUE,ENSMUSG00000042426,13,112.92773,112.969431,Dhx29,12.45841853,1.090423171,-8.799665292,15.45146192,27.19218445,11.36799535,0.912474993,11.74072252,0.431768273
ENSMUSG00000068744,3,108.383839,108.388231,Psrc1,3,107.6282,3_107628200,TRUE,ENSMUSG00000086968,3,107.88885,107.896213,4933431E20Rik,23.44709323,2.05985256,-22.70838904,71.87195749,87.14127231,21.38724067,0.912148916,15.26931482,0.175224832
ENSMUSG00000091814,14,6.712183,6.720251,Gm8050,14,7.614964,14_7614964,TRUE,ENSMUSG00000095124,14,5.385805,5.386651,Gm3348,45.29427174,3.989626075,-24.18527358,35.07304877,73.30548398,41.30464566,0.911917646,38.23243522,0.521549455
ENSMUSG00000024777,19,6.227765,6.235872,Ppp2r5b,19,5.297678,19_5297678,TRUE,ENSMUSG00000056917,19,5.651185,5.663707,Sipa1,7.560341615,0.684627614,-9.393848047,17.33385064,14.75078664,6.875714001,0.909444884,-2.583064008,-0.175113645
ENSMUSG00000078160,4,147.540218,147.5435,Gm16503,4,148.104242,4_148104242,TRUE,ENSMUSG00000078496,4,147.492417,147.513486,Gm13152,25.1861541,2.293375752,-46.64628494,53.35115541,65.41216512,22.89277835,0.908942995,12.06100971,0.184384811
ENSMUSG00000094737,14,6.034967,6.03581,Gm17045,14,7.614964,14_7614964,TRUE,ENSMUSG00000096629,14,5.60762,5.807982,Gm3383,51.28103703,4.707767444,-30.15380814,29.39614614,74.99329978,46.57326959,0.908196719,45.59715364,0.608016366
ENSMUSG00000083111,2,177.053516,177.056838,Gm14421,2,175.069664,2_175069664,TRUE,ENSMUSG00000078899,2,175.321955,175.338197,Gm4631,55.28129322,5.087813116,-32.96239356,18.55315777,24.99751023,50.1934801,0.907965013,6.444352459,0.257799773
ENSMUSG00000007783,7,44.959373,44.974851,Cpt1c,18,82.94636,18_82946360,FALSE,ENSMUSG00000041258,18,82.593593,82.692883,Zfp236,8.233417723,0.759197445,-17.20288565,61.246384,65.49135485,7.474220278,0.907790729,4.244970859,0.06481727
ENSMUSG00000038816,4,56.810935,56.865188,Ctnnal1,4,56.69988,4_56699880,TRUE,ENSMUSG00000055296,4,56.866923,56.947437,Tmem245,25.30664479,2.34935726,-24.77809417,26.47003837,33.98886169,22.95728753,0.907164412,7.518823318,0.221214332
ENSMUSG00000038147,1,171.839697,171.890718,Cd84,2,174.973444,2_174973444,FALSE,ENSMUSG00000083410,2,179.612622,179.613567,Gm14300,12.99199356,1.231606834,-40.14768867,19.38989334,28.89502176,11.76038672,0.905202629,9.505128424,0.328953842
ENSMUSG00000020834,11,78.03228,78.037866,Dhrs13,13,111.60867,13_111608670,FALSE,ENSMUSG00000021756,13,112.46407,112.510086,Il6st,7.169568867,0.682152605,-15.91676482,64.93475449,72.66660458,6.487416262,0.904854446,7.73185009,0.106401698
ENSMUSG00000092584,7,9.519901,9.523828,Gm18199,7,13.95215733,7_13952157,FALSE,ENSMUSG00000092523,7,8.773326,8.777247,Gm18191,14.43044526,1.374893636,-44.26167447,9.032956546,22.15637729,13.05555163,0.904722716,13.12342074,0.592308958
ENSMUSG00000092366,17,36.156531,36.162079,Gm17782,17,35.011942,17_35011942,TRUE,ENSMUSG00000073405,17,36.109234,36.111658,C920025E04Rik,19.61149543,1.871804787,-44.90476184,73.01029832,89.46520371,17.73969064,0.904555734,16.45490539,0.183925199
ENSMUSG00000094370,14,5.718336,5.741577,Gm3373,14,7.614964,14_7614964,TRUE,ENSMUSG00000096629,14,5.60762,5.807982,Gm3383,68.6218153,6.565054882,-31.89564184,14.87094386,74.99329978,62.05676042,0.904329915,60.12235592,0.801703033
ENSMUSG00000020716,11,79.339693,79.581612,Nf1,4,149.549101,4_149549101,FALSE,ENSMUSG00000020220,4,144.972622,145.195005,Vps13d,6.476814903,0.620841467,-16.44972168,8.35145564,10.84007881,5.855973436,0.904144016,2.488623166,0.229576114
ENSMUSG00000029229,5,75.001026,75.044774,Chic2,2,70.208267,2_70208267,FALSE,ENSMUSG00000070880,2,70.553072,70.602014,Gad1,6.424809484,0.621777024,-14.01536611,19.1779207,24.93312019,5.80303246,0.903222496,5.755199489,0.230825482
ENSMUSG00000058163,11,48.887422,48.902152,Gm5431,11,49.010731,11_49010731,TRUE,ENSMUSG00000083178,11,49.069696,49.07107,Gm12187,34.16111494,3.36601758,-9.842242125,42.7230354,67.87328534,30.79509736,0.901466402,25.15024994,0.370547113
ENSMUSG00000095024,14,19.594139,19.602581,Gm5458,14,4.551935,14_4551935,FALSE,ENSMUSG00000079364,14,7.545151,7.568566,Gm3558,28.42882303,2.801204698,-30.45481398,44.84841752,70.0523812,25.62761833,0.901466033,25.20396368,0.359787394
ENSMUSG00000034570,11,3.494375,3.504821,Inpp5j,11,3.157511,11_3157511,TRUE,ENSMUSG00000034579,11,3.488284,3.49935,Pla2g3,9.89040394,0.990175911,-10.87704725,12.52133961,19.09143219,8.900228029,0.89988519,6.570092577,0.344138277
ENSMUSG00000022906,16,35.93847,35.972605,Parp9,11,109.781992,11_109781992,FALSE,ENSMUSG00000070327,11,119.3931,119.487418,Rnf213,6.070809777,0.60778261,-12.24663172,1.621783464,5.552918455,5.463027167,0.899884425,3.931134991,0.707940342
ENSMUSG00000036185,17,35.025959,35.028016,Sapcd1,17,34.992454,17_34992454,TRUE,ENSMUSG00000007035,17,35.028605,35.046745,Msh5,27.59088154,2.762753896,-42.62797097,32.06220477,55.63146703,24.82812764,0.899867139,23.56926226,0.423667818
ENSMUSG00000041135,4,16.122733,16.163647,Ripk2,17,35.320828,17_35320828,FALSE,ENSMUSG00000096727,17,34.181988,34.187764,Psmb9,6.424743434,0.645466971,-11.88611143,6.956385549,12.59417569,5.779276463,0.899534203,5.637790137,0.447650587
ENSMUSG00000071519,6,41.373795,41.377678,Prss3,6,41.406513,6_41406513,TRUE,ENSMUSG00000071521,6,41.354105,41.357944,Try10,13.46479613,1.354765183,-37.26977151,7.587541487,18.72980686,12.11003094,0.899384649,11.14226537,0.594894836
ENSMUSG00000090585,14,7.41246,7.508369,4933406F09Rik,14,7.655805,14_7655805,TRUE,ENSMUSG00000091849,14,3.186101,3.262317,Gm17188,15.93947609,1.605722611,-38.417252,4.051200251,16.795341,14.33375348,0.899261268,12.74414075,0.758790235
ENSMUSG00000015092,2,25.557847,25.562082,Edf1,16,32.539119,16_32539119,FALSE,ENSMUSG00000022781,16,32.01629,32.079342,Pak2,6.213072743,0.630941161,-10.51872327,9.693768621,6.705475049,5.582131582,0.898449417,-2.988293572,-0.445649794
ENSMUSG00000067049,17,13.108617,13.131791,Unc93a,17,13.540083,17_13540083,TRUE,ENSMUSG00000079722,17,7.350904,7.352696,Ttll2,23.86062016,2.453667754,-54.81935347,61.51534544,75.37069357,21.40695241,0.89716664,13.85534813,0.183829383
ENSMUSG00000031639,8,45.395665,45.410608,Tlr3,8,46.494493,8_46494493,TRUE,ENSMUSG00000079057,8,45.269671,45.333216,Cyp4v3,13.65139948,1.419747206,-7.631727466,40.64147942,51.58693506,12.23165227,0.895999878,10.94545564,0.212174955
ENSMUSG00000078886,2,175.965331,175.980303,Gm2026,2,175.165883,2_175165883,TRUE,ENSMUSG00000078899,2,175.321955,175.338197,Gm4631,40.50534964,4.21302939,-19.25553945,32.34547693,25.27815557,36.29232025,0.895988322,-7.067321361,-0.279582161
ENSMUSG00000078905,2,175.061549,175.067781,Gm14393,2,176.609176,2_176609176,TRUE,ENSMUSG00000078903,2,175.191065,175.206917,Gm14391,20.83797636,2.175725528,-35.19010822,57.85031613,58.48439166,18.66225083,0.895588444,0.634075538,0.010841791
ENSMUSG00000078126,14,34.170655,34.171168,Rpl23a-ps3,11,77.931903,11_77931903,FALSE,ENSMUSG00000058546,11,78.180932,78.183584,Rpl23a,29.5581117,3.099957334,-19.93638628,70.89930637,73.55006109,26.45815437,0.895123296,2.650754722,0.036040143
ENSMUSG00000089635,3,138.281408,138.307022,Gm16559,3,138.264005,3_138264005,TRUE,ENSMUSG00000074207,3,138.260991,138.290698,Adh1,59.75253021,6.287983225,-52.59659125,36.70768208,88.86600489,53.46454698,0.894766243,52.15832281,0.586932234
ENSMUSG00000083161,11,83.254196,83.260534,Gm11427,11,84.401384,11_84401384,TRUE,ENSMUSG00000000204,11,83.175186,83.190221,Slfn4,13.10100512,1.384742803,-36.87045263,12.74596693,23.3847872,11.71626231,0.894302552,10.63882026,0.454946208
ENSMUSG00000079263,6,141.971845,142.011414,Gm6614,6,142.348834,6_142348834,TRUE,ENSMUSG00000079262,6,142.085761,142.208521,Slco1a6,43.32254557,4.598185773,-59.82144375,26.06726274,52.97783857,38.7243598,0.893861598,26.91057584,0.507959112
ENSMUSG00000085366,2,175.771853,175.772062,Gm16358,2,174.476126,2_174476126,TRUE,ENSMUSG00000086489,2,176.452627,176.45284,Gm16362,7.555711876,0.802286374,-33.50110657,3.628578281,10.06805505,6.753425502,0.893817236,6.439476764,0.63959491
ENSMUSG00000094737,14,6.034967,6.03581,Gm17045,14,7.614964,14_7614964,TRUE,ENSMUSG00000094825,14,5.438065,5.455467,Gm3194,51.28103703,5.574797077,-29.60436665,30.62096523,75.53202185,45.70623995,0.891289307,44.91105662,0.594596246
ENSMUSG00000097787,19,32.389216,32.391184,2700046G09Rik,19,32.252908,19_32252908,TRUE,ENSMUSG00000024887,19,31.984654,32.061469,Asah2,18.38072326,2.012420471,-33.67009917,60.54647564,57.67952373,16.36830279,0.89051462,-2.866951915,-0.049704847
ENSMUSG00000043263,1,173.630859,173.647928,Pyhin1,1,173.809881,1_173809881,TRUE,ENSMUSG00000073491,1,173.566284,173.599274,Pydc4,21.43364891,2.35196027,-11.58713056,37.61475259,51.03519142,19.08168864,0.890267855,13.42043883,0.262964407
ENSMUSG00000030428,7,4.119408,4.136706,Ttyh1,7,3.849475,7_3849475,TRUE,ENSMUSG00000085886,7,4.12634,4.136926,D030047H15Rik,37.8067178,4.183439157,-32.2080653,22.88244465,54.20164201,33.62327864,0.889346672,31.31919736,0.577827464
ENSMUSG00000006456,19,4.800569,4.811634,Rbm14,19,4.97811,19_4978110,TRUE,ENSMUSG00000038274,19,6.057888,6.059524,Fau,7.383770448,0.820312164,-11.69647199,83.19942905,68.56607989,6.563458284,0.88890335,-14.63334916,-0.213419656
ENSMUSG00000090547,14,5.630281,5.633028,Gm8265,14,12.52733591,14_12527336,FALSE,ENSMUSG00000091995,14,5.277775,5.280522,Gm3339,18.77057015,2.101615395,-35.97233232,2.101615395,18.68322473,16.66895475,0.888036678,16.58160934,0.887513241
ENSMUSG00000091995,14,5.277775,5.280522,Gm3339,14,12.52733591,14_12527336,FALSE,ENSMUSG00000090547,14,5.630281,5.633028,Gm8265,18.77057015,2.101615395,-35.97233232,2.101615395,18.68322473,16.66895475,0.888036678,16.58160934,0.887513241
ENSMUSG00000043164,3,27.866066,27.896368,Tmem212,10,115.777345,10_115777345,FALSE,ENSMUSG00000085837,10,116.473163,116.475319,4933400F03Rik,6.083723275,0.681865646,-21.79022278,21.49394594,16.97339754,5.401857629,0.887919681,-4.5205484,-0.266331381
ENSMUSG00000031596,8,40.862396,40.922308,Slc7a2,8,40.448681,8_40448681,TRUE,ENSMUSG00000031600,8,40.511783,40.551134,Vps37a,11.14873185,1.252166036,-17.51440092,15.2756688,5.625513204,9.896565815,0.887685339,-9.650155593,-1.715426708
ENSMUSG00000066009,4,146.097298,146.126621,Gm13051,4,146.288367,4_146288367,TRUE,ENSMUSG00000065999,4,147.553277,147.585198,Gm13154,29.04994132,3.288335878,-44.07237232,49.29849013,58.31658183,25.76160544,0.886804044,9.018091699,0.154640266
ENSMUSG00000025504,7,141.33888,141.36302,Eps8l2,7,140.178106,7_140178106,TRUE,ENSMUSG00000054662,7,141.101219,141.117806,Ano9,10.37081612,1.178444082,-19.53175382,46.13028525,44.60627238,9.192372042,0.886369205,-1.52401287,-0.034165887
ENSMUSG00000021957,14,30.548359,30.574722,Tkt,14,30.251887,14_30251887,TRUE,ENSMUSG00000006529,14,30.92918,30.943289,Itih1,25.56669327,2.908314366,-24.54489886,48.78162388,71.19024195,22.6583789,0.886245971,22.40861807,0.314770922
ENSMUSG00000080205,6,54.17748,54.177683,Gm15526,9,106.571752,9_106571752,FALSE,ENSMUSG00000042210,9,106.440051,106.447678,Abhd14a,7.384587526,0.844547656,-25.12554838,66.7850267,69.2443884,6.540039871,0.88563374,2.459361702,0.035517127
ENSMUSG00000031700,8,85.492576,85.52756,Gpt2,6,73.818987,6_73818987,FALSE,ENSMUSG00000005667,6,83.305691,83.317606,Mthfd2,6.057168067,0.693134047,-11.81557222,1.670045745,5.769379819,5.36403402,0.885567969,4.099334074,0.710532883
ENSMUSG00000078905,2,175.061549,175.067781,Gm14393,2,176.609176,2_176609176,TRUE,ENSMUSG00000083817,2,177.225473,177.228963,Gm14400,20.83797636,2.386381884,-34.7941261,60.58351583,58.16963821,18.45159447,0.885479192,-2.413877629,-0.041497209
ENSMUSG00000081219,2,122.466935,122.467526,Bambi-ps1,2,121.557557,2_121557557,TRUE,ENSMUSG00000079071,2,122.484941,122.52804,Gm14085,36.59065439,4.191494759,-30.66484282,28.05561277,55.9740194,32.39915963,0.885449035,27.91840663,0.498774377
ENSMUSG00000075279,2,74.59133,74.591917,Mrpl23-ps1,7,142.808758,7_142808758,FALSE,ENSMUSG00000037772,7,142.532799,142.540747,Mrpl23,24.83278152,2.846895888,-57.14413685,16.50878394,29.45912562,21.98588563,0.88535735,12.95034168,0.439603736
ENSMUSG00000049999,2,178.411206,178.414472,Ppp1r3d,2,178.824848,2_178824848,TRUE,ENSMUSG00000070476,2,178.414524,178.424428,Fam217b,45.88445228,5.264266037,-51.35491859,19.90693755,55.9576976,40.62018624,0.885271246,36.05076005,0.644250239
ENSMUSG00000091814,14,6.712183,6.720251,Gm8050,14,7.614964,14_7614964,TRUE,ENSMUSG00000096629,14,5.60762,5.807982,Gm3383,45.29427174,5.211399811,-23.45924773,37.671867,74.99329978,40.08287193,0.884943512,37.32143278,0.497663563
ENSMUSG00000031555,8,24.949611,25.016922,Adam9,13,112.5305,13_112530500,FALSE,ENSMUSG00000021756,13,112.46407,112.510086,Il6st,6.450556271,0.743761513,-13.24363697,62.64310143,69.18263589,5.706794758,0.884698082,6.539534459,0.094525662
ENSMUSG00000022174,14,54.235479,54.254104,Dad1,14,55.601792,14_55601792,TRUE,ENSMUSG00000072494,14,54.872669,54.87755,Ppp1r3e,13.44071922,1.553656361,-11.25877093,49.30014453,46.38386453,11.88706286,0.884406754,-2.916279995,-0.062872726
ENSMUSG00000082746,X,103.489517,103.489917,Rps12-ps1,X,103.496028,X_103496028,TRUE,ENSMUSG00000083502,X,103.486934,103.487388,Gm14861,42.46633699,4.919668075,-61.09317326,8.584249468,44.19530227,37.54666891,0.884151344,35.61105281,0.805765567
ENSMUSG00000086824,18,69.969677,69.972366,4930448D08Rik,18,69.904628,18_69904628,TRUE,ENSMUSG00000038903,18,69.925426,69.969484,Ccdc68,19.50355141,2.269357775,-52.83786509,55.66093258,66.65145628,17.23419364,0.883643869,10.9905237,0.164895477
ENSMUSG00000043421,6,29.272488,29.275446,Hilpda,6,29.184841,6_29184841,TRUE,ENSMUSG00000079652,6,29.279593,29.29068,Fam71f2,9.700137491,1.130993665,-10.98938259,29.09163662,37.33915437,8.569143826,0.883404368,8.247517754,0.220881214
ENSMUSG00000054146,11,100.131758,100.135928,Krt15,11,100.521354,11_100521354,TRUE,ENSMUSG00000020911,11,100.14081,100.148665,Krt19,23.5349497,2.744759194,-46.85061342,35.8317832,57.81500898,20.7901905,0.883375183,21.98322578,0.38023389
ENSMUSG00000070841,7,7.670887,7.689513,Vmn2r34,7,10.3102915,7_10310292,TRUE,ENSMUSG00000090662,7,8.470525,8.489075,Vmn2r45,12.9823335,1.514902454,-35.99458288,3.607579698,15.00725915,11.46743104,0.883310465,11.39967945,0.759611021
ENSMUSG00000051586,6,120.931707,121.003153,Mical3,6,121.173514,6_121173514,TRUE,ENSMUSG00000003178,6,121.007241,121.081609,Mical3,47.89236338,5.606032912,-26.62702032,1.323781171,29.75506321,42.28633047,0.88294516,28.43128204,0.955510726
ENSMUSG00000062157,4,135.686287,135.708181,Ifnlr1,3,135.766347,3_135766347,FALSE,ENSMUSG00000028163,3,135.584655,135.691547,Nfkb1,8.992763504,1.052694205,-17.93978744,36.09208197,41.22414381,7.940069299,0.882939854,5.132061843,0.124491654
ENSMUSG00000091814,14,6.712183,6.720251,Gm8050,14,7.614964,14_7614964,TRUE,ENSMUSG00000097218,14,5.161446,5.221712,Gm26552,45.29427174,5.330550588,-23.38844367,10.98416614,47.1241624,39.96372115,0.88231292,36.13999626,0.766910103
ENSMUSG00000091814,14,6.712183,6.720251,Gm8050,14,7.614964,14_7614964,TRUE,ENSMUSG00000097450,14,5.514087,5.574342,Gm26893,45.29427174,5.330550588,-23.38844367,10.98416614,47.1241624,39.96372115,0.88231292,36.13999626,0.766910103
ENSMUSG00000000202,11,114.791217,114.795945,Btbd17,13,111.772224,13_111772224,FALSE,ENSMUSG00000021756,13,112.46407,112.510086,Il6st,6.325471601,0.745515182,-13.47428713,70.05444955,77.13652902,5.579956419,0.882140775,7.082079466,0.091812265
ENSMUSG00000084350,4,145.825237,145.829942,Znf41-ps,4,145.297347,4_145297347,TRUE,ENSMUSG00000078496,4,147.492417,147.513486,Gm13152,38.12268979,4.511768398,-27.59141269,40.6430137,63.29126069,33.61092139,0.881651362,22.64824699,0.357841616
ENSMUSG00000023912,17,43.6419,43.667015,Slc25a27,17,43.562764,17_43562764,TRUE,ENSMUSG00000023963,17,43.667425,43.751431,Cyp39a1,20.91599352,2.487552752,-27.49180422,38.07900663,54.1908625,18.42844077,0.881069348,16.11185587,0.297316838
ENSMUSG00000074867,13,62.129916,62.173419,Zfp808,13,59.744464,13_59744464,TRUE,ENSMUSG00000074865,13,62.5175,62.520544,Zfp934,12.35001384,1.468830313,-16.53718114,12.83629845,13.47226055,10.88118352,0.881066505,0.635962092,0.047205299
ENSMUSG00000004849,5,137.034993,137.046135,Ap1s1,2,163.164228,2_163164228,FALSE,ENSMUSG00000017950,2,163.506808,163.57291,Hnf4a,7.23464673,0.863287724,-14.24603506,26.06843988,27.23453363,6.371359006,0.880673134,1.166093748,0.042816733
ENSMUSG00000082724,2,177.13866,177.142331,Gm14416,2,175.7432,2_175743200,TRUE,ENSMUSG00000083111,2,177.053516,177.056838,Gm14421,33.01374772,3.944089932,-32.92890223,26.21483302,23.51465934,29.06965779,0.880531893,-2.700173672,-0.114829377
ENSMUSG00000034371,19,10.5922,10.604258,Dak,19,10.662309,19_10662309,TRUE,ENSMUSG00000035735,19,10.245265,10.304877,Dagla,16.12333818,1.929954495,-10.65518204,24.951095,24.55087992,14.19338369,0.880300563,-0.400215076,-0.016301455
ENSMUSG00000095124,14,5.385805,5.386651,Gm3348,14,11.06587664,14_11065877,FALSE,ENSMUSG00000091044,14,5.738334,5.739177,Gm3170,74.72546249,8.946578063,-36.895349,2.828173843,67.88844088,65.77888443,0.880274036,65.06026704,0.958340863
ENSMUSG00000073854,4,53.261893,53.262547,AI427809,4,53.452081,4_53452081,TRUE,ENSMUSG00000086712,4,53.262732,53.270232,AI427809,35.67183918,4.273199559,-36.23241552,6.558766394,35.17794343,31.39863962,0.880208039,28.61917704,0.813554581
ENSMUSG00000079437,19,8.772522,8.774467,Tmem179b,19,8.732919,19_8732919,TRUE,ENSMUSG00000071654,19,8.880016,8.880933,AI462493,19.92576138,2.387786258,-19.14884253,24.96391021,23.70032861,17.53797513,0.880165871,-1.263581605,-0.05331494
ENSMUSG00000091022,14,4.08412,4.099306,Gm3115,14,5.981349,14_5981349,TRUE,ENSMUSG00000079364,14,7.545151,7.568566,Gm3558,47.71850602,5.721126946,-31.49871659,30.01859362,70.83204142,41.99737908,0.880106746,40.8134478,0.57620036
ENSMUSG00000082724,2,177.13866,177.142331,Gm14416,2,175.7432,2_175743200,TRUE,ENSMUSG00000078899,2,175.321955,175.338197,Gm4631,33.01374772,3.975369242,-32.89467143,40.12811747,24.88266028,29.03837848,0.87958443,-15.24545719,-0.612694021
ENSMUSG00000028309,4,49.632006,49.656887,Rnf20,2,181.20009,2_181200090,FALSE,ENSMUSG00000085028,2,181.38425,181.387586,Slc2a4rg-ps,6.180907675,0.744374785,-15.5663844,32.44342519,29.22141655,5.43653289,0.879568694,-3.222008641,-0.110261891
ENSMUSG00000098534,8,86.902453,86.919422,RP23-279M5.3,8,86.997595,8_86997595,TRUE,ENSMUSG00000099162,8,86.920477,86.921147,RP23-279M5.2,36.35862377,4.398808407,-44.6105189,36.98650199,65.41976711,31.95981536,0.879016092,28.43326512,0.434628039
ENSMUSG00000098078,X,103.42201,103.481705,Gm26992,X,103.49588,X_103495880,TRUE,ENSMUSG00000085715,X,103.431517,103.484957,Tsix,19.77650565,2.397447746,-46.48112351,31.83324844,48.00063029,17.3790579,0.878772934,16.16738185,0.336816032
ENSMUSG00000085810,3,146.641932,146.651715,Gm16325,3,146.965364,3_146965364,TRUE,ENSMUSG00000048652,3,146.645195,146.685592,Samd13,44.86751626,5.443115741,-66.18217018,39.21602407,67.74426101,39.42440052,0.87868471,28.52823694,0.42111666
ENSMUSG00000032038,9,35.046579,35.11681,St3gal4,9,35.302367,9_35302367,TRUE,ENSMUSG00000070315,9,35.116728,35.130922,4930581F22Rik,70.49806926,8.602799354,-41.31681729,37.4280274,85.6875022,61.8952699,0.877971135,48.2594748,0.563203193
ENSMUSG00000090025,1,3.054233,3.054733,Gm16088,2,174.973444,2_174973444,FALSE,ENSMUSG00000083410,2,179.612622,179.613567,Gm14300,21.11404226,2.581731473,-55.47643046,12.16595561,28.89502176,18.53231079,0.877724434,16.72906615,0.578960151
ENSMUSG00000031227,X,105.120396,105.123909,Magee1,4,44.062488,4_44062488,FALSE,ENSMUSG00000035969,4,43.381979,43.427088,Rusc2,6.96696538,0.858154048,-12.1480268,26.18976065,13.08362417,6.108811332,0.876825275,-13.10613648,-1.001720647
ENSMUSG00000091814,14,6.712183,6.720251,Gm8050,14,7.614964,14_7614964,TRUE,ENSMUSG00000091044,14,5.738334,5.739177,Gm3170,45.29427174,5.584620404,-23.23746543,30.71896907,67.99344579,39.70965133,0.876703605,37.27447671,0.548206908
ENSMUSG00000079402,14,3.65203,3.673215,Gm3020,14,7.614964,14_7614964,TRUE,ENSMUSG00000079391,14,4.182576,4.204895,Gm2974,68.2630367,8.484286829,-29.01850339,26.99500113,85.05808892,59.77874987,0.875711846,58.06308779,0.682628643
ENSMUSG00000096488,14,3.412614,3.4338,Gm10409,14,7.614964,14_7614964,FALSE,ENSMUSG00000079391,14,4.182576,4.204895,Gm2974,68.2630367,8.484286829,-29.01850339,26.99500113,85.05808892,59.77874987,0.875711846,58.06308779,0.682628643
ENSMUSG00000046402,9,98.422961,98.446551,Rbp1,14,99.602198,14_99602198,FALSE,ENSMUSG00000033186,14,99.034544,99.046136,Mzt1,10.30336153,1.284992648,-26.81437574,34.91430659,18.00688609,9.018368884,0.875284135,-16.9074205,-0.938941937
ENSMUSG00000046688,3,127.789872,127.832135,Tifa,13,112.451254,13_112451254,FALSE,ENSMUSG00000021756,13,112.46407,112.510086,Il6st,9.680658398,1.21271904,-16.48992471,79.64922342,89.30411207,8.467939359,0.874727628,9.654888653,0.108112476
ENSMUSG00000091562,16,59.558013,59.600886,Gm9581,16,58.746038,16_58746038,TRUE,ENSMUSG00000022723,16,59.490775,59.555752,Crybg3,17.14541012,2.152787005,-13.19724876,5.503240517,19.62653824,14.99262311,0.874439457,14.12329772,0.719602079
ENSMUSG00000060548,14,60.963834,61.046855,Tnfrsf19,16,32.40063,16_32400630,FALSE,ENSMUSG00000035790,16,32.0998,32.108069,Cep19,6.094083294,0.768920323,-14.48997048,26.60107659,30.10919649,5.325162971,0.873825105,3.508119904,0.116513236
ENSMUSG00000031631,8,46.151771,46.19559,4933411K20Rik,8,46.404442,8_46404442,TRUE,ENSMUSG00000038225,8,46.575579,46.617212,Ccdc111,9.686108606,1.224539089,-12.02612518,13.4571981,11.99376697,8.461569518,0.873577807,-1.463431128,-0.122015971
ENSMUSG00000019756,13,27.573922,27.582171,Prl8a1,2,174.924525,2_174924525,FALSE,ENSMUSG00000078898,2,175.372436,175.384201,Gm4723,36.79743746,4.657194541,-39.82274156,60.95845458,51.09881477,32.14024292,0.873436987,-9.859639807,-0.192952417
ENSMUSG00000096629,14,5.60762,5.807982,Gm3383,14,7.492443,14_7492443,TRUE,ENSMUSG00000094825,14,5.438065,5.455467,Gm3194,76.95105873,9.768589518,-33.27885327,10.12561763,75.52543698,67.18246921,0.873054514,65.39981935,0.865931029
ENSMUSG00000048997,3,108.202222,108.210934,Atxn7l2,11,70.785072,11_70785072,FALSE,ENSMUSG00000060938,11,68.901583,68.906989,Rpl26,6.459923625,0.820293052,-14.94403786,38.38447988,38.98529429,5.639630574,0.87301815,0.6008144,0.015411309
ENSMUSG00000054792,9,110.425928,110.476694,Klhl18,9,109.608702,9_109608702,TRUE,ENSMUSG00000070282,9,109.827943,109.832706,3000002C10Rik,28.5529208,3.626130664,-20.01078834,60.42290532,78.14053129,24.92679014,0.873003162,17.71762596,0.226740536
ENSMUSG00000098270,14,69.348897,69.352259,RP24-67I21.5,14,69.574837,14_69574837,TRUE,ENSMUSG00000099027,14,69.567147,69.570509,RP24-175I14.7,22.16188663,2.818609448,-43.91714729,2.818609448,22.67642728,19.34327718,0.872817261,19.85781783,0.875703107
ENSMUSG00000099027,14,69.567147,69.570509,RP24-175I14.7,14,69.574837,14_69574837,TRUE,ENSMUSG00000098270,14,69.348897,69.352259,RP24-67I21.5,22.16188663,2.818609448,-43.91714729,2.818609448,22.67642728,19.34327718,0.872817261,19.85781783,0.875703107
ENSMUSG00000026976,2,24.420551,24.475599,Pax8,2,23.133497,2_23133497,TRUE,ENSMUSG00000026979,2,24.36758,24.409182,Psd4,17.4459261,2.219119095,-43.3768717,17.45995685,27.07724201,15.226807,0.872800155,9.617285162,0.355179643
